date,vsf,eb,edo,eco2,tg,p
3079,0.0828,92.6926,20.4065,3.5729,123.8578,1.4066
3080,0.08295,92.7842,20.4373,3.5745,124.0611,1.4071
3081,0.083,92.4723,20.4683,3.7148,124.265,1.4077
3082,0.083,92.5537,20.4991,3.6383,124.4683,1.4083
3083,0.083,92.7152,20.5296,3.5385,124.6697,1.4092
3084,0.0831,92.3987,20.5598,3.6095,124.8686,1.4103
3085,0.08315,92.359,20.5896,3.6239,125.0653,1.4116
3086,0.08325,92.5769,20.6191,3.6808,125.2603,1.4131
3087,0.0833,92.4487,20.6483,3.743,125.4538,1.4147
3088,0.0833,92.3919,20.6774,3.739,125.6459,1.4164
3089,0.0832,92.3916,20.7061,3.6578,125.8357,1.4184
3090,0.08305,92.4763,20.7342,3.651,126.0223,1.4206
3091,0.08295,92.6413,20.7617,3.6989,126.2041,1.4232
3092,0.08285,92.5401,20.7883,3.7149,126.3806,1.4262
3093,0.08285,92.6758,20.8142,3.7019,126.5522,1.4295
3094,0.0828,92.66,20.8394,3.685,126.7196,1.4332
3095,0.0828,92.4973,20.8641,3.6422,126.8834,1.4371
3096,0.0828,92.3796,20.8882,3.6407,127.0438,1.4412
3097,0.0828,92.3368,20.9119,3.6884,127.2013,1.4454
3098,0.08285,92.5273,20.9352,3.6542,127.356,1.4498
3099,0.083,92.6023,20.9581,3.6322,127.5086,1.4543
3100,0.08315,92.5039,20.9808,3.7138,127.66,1.4587
3101,0.0834,92.5163,21.0036,3.6093,127.8116,1.463
3102,0.08365,92.2767,21.0265,3.7117,127.9643,1.467
3103,0.08395,92.2428,21.0497,3.7685,128.1192,1.4708
3104,0.0842,91.9862,21.0734,3.7137,128.2771,1.4741
3105,0.08455,92.6266,21.0975,3.6738,128.4381,1.4772
3106,0.0849,92.1576,21.1222,3.6874,128.6026,1.4798
3107,0.08535,92.3578,21.1475,3.7244,128.7715,1.4819
3108,0.08575,92.4784,21.1735,3.7108,128.9457,1.4836
3109,0.0862,92.2565,21.2005,3.6738,129.1257,1.4848
3110,0.0866,91.9528,21.2283,3.7872,129.3117,1.4855
3111,0.08695,91.8864,21.2569,3.8023,129.5036,1.4857
3112,0.0873,92.3795,21.2864,3.7348,129.7006,1.4856
3113,0.0876,91.9808,21.3165,3.7974,129.9022,1.4851
3114,0.0879,92.1653,21.3471,3.7434,130.1076,1.4845
3115,0.08815,92.2521,21.3783,3.8504,130.3164,1.4836
3116,0.08835,92.2975,21.4098,3.7026,130.5279,1.4827
3117,0.08855,92.1159,21.4416,3.7038,130.7412,1.4817
3118,0.0888,92.131,21.4735,3.8288,130.9557,1.4808
3119,0.08895,92.0361,21.5056,3.8247,131.1715,1.4798
3120,0.08905,92.0408,21.5379,3.7884,131.3883,1.4789
3121,0.08905,91.9254,21.5701,3.8385,131.605,1.4781
3122,0.08905,91.9033,21.6021,3.8968,131.8201,1.4775
3123,0.089,91.9601,21.6336,3.7653,132.0324,1.4773
3124,0.0889,91.9089,21.6646,3.751,132.2415,1.4774
3125,0.0887,91.9957,21.695,3.9455,132.4462,1.4779
3126,0.08855,92.0768,21.7245,3.7796,132.6454,1.4789
3127,0.0883,91.9906,21.7531,3.674,132.8382,1.4804
3128,0.08815,92.1434,21.7806,3.8473,133.0241,1.4826
3129,0.08805,91.9566,21.8071,3.758,133.203,1.4852
3130,0.088,92.2154,21.8327,3.81,133.3758,1.4884
3131,0.0879,91.8304,21.8575,3.7858,133.5437,1.4919
3132,0.08785,92.0244,21.8816,3.8167,133.7069,1.4957
3133,0.0878,91.7771,21.905,3.8866,133.8657,1.4999
3134,0.08775,91.8682,21.9279,3.8779,134.0204,1.5042
3135,0.08765,91.8401,21.9501,3.81,134.1714,1.5088
3136,0.08765,92.0811,21.9717,3.7755,134.3181,1.5136
3137,0.08765,91.9469,21.9928,3.9769,134.461,1.5187
3138,0.08755,91.8673,22.0134,3.8716,134.6009,1.5238
3139,0.08755,92.016,22.0334,3.7666,134.7372,1.5292
3140,0.0876,91.9923,22.053,3.8941,134.8701,1.5347
3141,0.0877,91.9316,22.0721,3.8675,135.0003,1.5402
3142,0.0878,91.7886,22.091,3.8499,135.1292,1.5457
3143,0.08785,92.1051,22.1098,3.9008,135.2574,1.5511
3144,0.08795,92.0119,22.1285,3.835,135.3848,1.5564
3145,0.0881,92.0892,22.1471,3.8622,135.5115,1.5616
3146,0.08815,92.2009,22.1657,3.7791,135.6381,1.5666
3147,0.08825,91.7635,22.1842,3.8869,135.7645,1.5715
3148,0.08825,92.012,22.2026,3.8725,135.8903,1.5764
3149,0.0882,91.76,22.2208,3.7269,136.015,1.5811
3150,0.0882,91.9171,22.2387,3.7337,136.1373,1.586
3151,0.088275,91.9819,22.2562,3.9334,136.2568,1.591
3152,0.08825,91.7256,22.2733,3.8458,136.3744,1.596
3153,0.088175,91.7414,22.2902,3.8844,136.4899,1.6011
3154,0.0881,92.0044,22.3066,3.8273,136.6024,1.6064
3155,0.088125,91.9838,22.3225,3.8921,136.7112,1.6118
3156,0.0881,92.123,22.3378,3.8415,136.8168,1.6174
3157,0.088075,91.6583,22.3528,3.9925,136.9197,1.6231
3158,0.08815,92.0676,22.3674,3.9498,137.0198,1.6289
3159,0.088175,92.0523,22.3816,3.7785,137.1179,1.6347
3160,0.0882,92.2142,22.3957,3.9978,137.2145,1.6404
3161,0.088275,91.9609,22.4095,3.9028,137.3094,1.6462
3162,0.08835,91.9933,22.4231,3.9329,137.4032,1.6518
3163,0.088475,91.9594,22.4366,3.9772,137.4961,1.6574
3164,0.08865,91.7917,22.45,3.9428,137.5888,1.6628
3165,0.088825,92.0156,22.4636,3.989,137.6823,1.6679
3166,0.08905,91.6777,22.4773,3.8713,137.7773,1.6727
3167,0.089325,91.7662,22.4914,3.8566,137.8744,1.677
3168,0.08965,91.9073,22.5059,3.9473,137.9745,1.6809
3169,0.04165,96.9061,6.6078,1.4583,38.7329,0.07576
3170,0.0417,96.7342,6.6687,1.445,39.0947,0.088991
3171,0.0417,96.7963,6.7291,1.4576,39.4534,0.10186
3172,0.041675,96.6703,6.7891,1.4098,39.8102,0.1144
3173,0.0416,96.822,6.8486,1.3664,40.1638,0.12664
3174,0.0415,96.6941,6.9072,1.4663,40.5121,0.13858
3175,0.041375,96.6308,6.9651,1.5307,40.8565,0.1502
3176,0.04125,96.4719,7.0226,1.4952,41.1985,0.16159
3177,0.04115,96.5348,7.0792,1.533,41.5352,0.17279
3178,0.04105,97.0197,7.1347,1.5071,41.8655,0.18378
3179,0.040975,97.0662,7.1896,1.5546,42.1922,0.19452
3180,0.040925,96.5163,7.244,1.6032,42.5161,0.20509
3181,0.0409,96.6707,7.2976,1.4658,42.8352,0.21551
3182,0.040925,96.6901,7.3506,1.4699,43.1503,0.22572
3183,0.04095,96.5891,7.4032,1.4831,43.4635,0.23575
3184,0.04095,96.9749,7.4552,1.62,43.7735,0.24561
3185,0.04095,96.7467,7.5066,1.6103,44.0798,0.25525
3186,0.040975,96.5267,7.5578,1.527,44.3845,0.26468
3187,0.041025,96.4051,7.6087,1.6008,44.6879,0.27397
3188,0.04105,96.6313,7.659,1.5087,44.9879,0.28311
3189,0.041075,96.6152,7.7088,1.5843,45.2847,0.29205
3190,0.0411,96.3503,7.7585,1.7288,45.5807,0.30081
3191,0.04115,96.6927,7.8078,1.5963,45.8752,0.30945
3192,0.04125,96.5802,7.8567,1.6544,46.1665,0.31795
3193,0.041375,96.783,7.9052,1.6442,46.4561,0.32627
3194,0.0415,96.4971,7.9538,1.6153,46.7459,0.33443
3195,0.04165,96.6149,8.0022,1.5712,47.0347,0.34244
3196,0.041825,96.4004,8.0503,1.5292,47.3219,0.35026
3197,0.04195,96.4925,8.0986,1.6275,47.6102,0.35786
3198,0.042075,96.6821,8.1471,1.6095,47.8995,0.36532
3199,0.042175,96.7078,8.1952,1.5929,48.1869,0.37266
3200,0.042225,96.4659,8.2431,1.7125,48.4728,0.37981
3201,0.042225,96.8718,8.291,1.6317,48.7589,0.38681
3202,0.042175,96.4096,8.3386,1.6979,49.0437,0.39374
3203,0.04215,96.6443,8.3856,1.7168,49.3246,0.40064
3204,0.04215,96.4539,8.4322,1.6807,49.6029,0.40748
3205,0.042175,96.3454,8.4784,1.7285,49.8792,0.41431
3206,0.0422,96.7184,8.524,1.8105,50.1519,0.42111
3207,0.0422,96.4427,8.5691,1.6308,50.4214,0.42782
3208,0.0422,96.3339,8.614,1.6882,50.6898,0.43443
3209,0.042225,96.3418,8.6585,1.699,50.9563,0.44103
3210,0.04225,96.4259,8.7025,1.6481,51.2194,0.4476
3211,0.042275,96.3572,8.7461,1.7426,51.4802,0.45407
3212,0.042275,96.3571,8.7895,1.7977,51.74,0.46048
3213,0.0423,96.3121,8.8324,1.8889,51.9972,0.46687
3214,0.0423,96.1694,8.8749,1.8461,52.2514,0.4732
3215,0.042325,96.3183,8.9171,1.8374,52.5041,0.47947
3216,0.0423,96.0484,8.959,1.7111,52.7555,0.48572
3217,0.0423,96.2863,9.0004,1.8273,53.0032,0.49197
3218,0.042275,96.3232,9.0412,1.8585,53.2475,0.49815
3219,0.042225,96.3545,9.0817,1.7828,53.4905,0.50426
3220,0.042225,96.4509,9.1218,1.8411,53.7309,0.51039
3221,0.042275,96.0873,9.1613,1.7125,53.9677,0.5165
3222,0.04235,96.0667,9.2005,1.8626,54.203,0.52254
3223,0.0424,96.6118,9.2396,1.708,54.4376,0.52855
3224,0.04245,96.7254,9.2784,1.7266,54.6698,0.53451
3225,0.042475,96.4061,9.3167,1.7885,54.9,0.54036
3226,0.0425,96.1356,9.355,1.8266,55.1297,0.54612
3227,0.0425,96.3263,9.393,1.9638,55.358,0.55186
3228,0.042475,96.2523,9.4306,1.8935,55.5836,0.55757
3229,0.042425,95.8507,9.4679,1.8399,55.8074,0.56324
3230,0.0424,96.2126,9.5048,1.9097,56.029,0.56896
3231,0.042375,96.1783,9.5411,1.8664,56.2469,0.57471
3232,0.04235,96.2715,9.5768,1.8277,56.4614,0.58043
3233,0.0423,96.1989,9.6122,1.8471,56.6743,0.58611
3234,0.0423,95.5744,9.6472,1.8653,56.8846,0.59183
3235,0.04225,95.9782,9.6816,1.9139,57.0917,0.59754
3236,0.042225,95.9101,9.7157,1.9024,57.2966,0.60323
3237,0.0422,96.0193,9.7494,1.9206,57.4994,0.60895
3238,0.042225,95.8324,9.7826,1.9348,57.6988,0.61471
3239,0.042275,96.0981,9.8153,1.772,57.8955,0.62041
3240,0.0423,95.9713,9.8479,1.9649,58.0915,0.62602
3241,0.0423,96.2236,9.8802,1.9043,58.2862,0.6316
3242,0.0423,95.9956,9.9122,1.9361,58.4787,0.63714
3243,0.042275,96.2063,9.9439,1.9883,58.6697,0.64263
3244,0.042275,95.8595,9.9754,1.954,58.8592,0.64814
3245,0.042275,95.7675,10.0064,1.9254,59.0456,0.65367
3246,0.0423,95.9202,10.0369,2.0463,59.2296,0.65914
3247,0.04235,96.1876,10.0673,1.9892,59.4126,0.66455
3248,0.04245,96.2734,10.0974,1.9136,59.5944,0.66992
3249,0.04255,95.9626,10.1274,1.9736,59.7749,0.6752
3250,0.042625,96.3235,10.1574,1.9401,59.9557,0.68035
3251,0.0427,96.0242,10.1874,2.123,60.1366,0.68542
3252,0.04275,96.0613,10.2172,1.9117,60.3165,0.69043
3253,0.042775,95.9824,10.2469,2.0626,60.4952,0.69533
3254,0.04275,95.9277,10.2764,1.9273,60.6736,0.70015
3255,0.04275,96.0667,10.3058,1.9302,60.8505,0.70499
3256,0.04275,96.1194,10.3347,1.9448,61.025,0.70982
3257,0.042775,95.9793,10.3633,1.9198,61.198,0.71463
3258,0.042775,95.5478,10.3918,2.0055,61.3697,0.71946
3259,0.0428,96.3839,10.4198,1.9622,61.5392,0.7243
3260,0.0428,95.8442,10.4476,2.0115,61.7067,0.7291
3261,0.0428,96.336,10.4751,2.0454,61.8733,0.73386
3262,0.042825,96.1792,10.5024,1.8879,62.0382,0.73863
3263,0.042875,95.5416,10.5294,1.9059,62.2011,0.74338
3264,0.0429,95.9954,10.5562,2.0858,62.3632,0.74808
3265,0.042925,96.0353,10.5829,1.9796,62.5246,0.75276
3266,0.0429,96.1276,10.6093,1.9591,62.6842,0.75743
3267,0.042875,96.092,10.6354,1.9961,62.8418,0.76208
3268,0.042825,96.0865,10.6612,2.0337,62.998,0.76673
3269,0.04275,96.0376,10.6866,1.9546,63.1519,0.77143
3270,0.042675,96.0606,10.7116,2.0343,63.3027,0.7762
3271,0.042625,96.2786,10.736,2.061,63.4508,0.78104
3272,0.042625,96.0787,10.7601,2.0362,63.5963,0.78597
3273,0.04265,95.9599,10.7837,2.0383,63.739,0.79094
3274,0.0427,95.989,10.8069,1.9576,63.8799,0.79589
3275,0.042775,96.0897,10.8301,2.0057,64.02,0.80076
3276,0.042875,95.9687,10.8531,1.9827,64.1596,0.80557
3277,0.042925,95.8315,10.8761,2.0615,64.2989,0.81025
3278,0.042975,95.7802,10.8991,2.0387,64.4382,0.81482
3279,0.043,96.0047,10.922,2.0331,64.5774,0.81933
3280,0.043075,96.1173,10.9448,2.0279,64.7154,0.82379
3281,0.043125,96.1666,10.9674,2.0501,64.8526,0.82818
3282,0.04315,96.0877,10.99,2.0166,64.9897,0.83247
3283,0.043175,95.8002,11.0125,2.0529,65.1262,0.83672
3284,0.0432,96.0627,11.0348,1.9906,65.2614,0.84094
3285,0.043225,95.7406,11.057,2.0927,65.3958,0.84511
3286,0.0433,95.8855,11.079,2.0268,65.5294,0.84927
3287,0.0434,95.6665,11.1008,2.0093,65.6621,0.85338
3288,0.0435,96.12,11.1226,2.1465,65.7945,0.85739
3289,0.04365,95.958,11.1445,2.0354,65.9275,0.86127
3290,0.0438,96.0291,11.1666,2.1247,66.0613,0.86502
3291,0.0439,95.8357,11.1888,2.0985,66.1961,0.8686
3292,0.04395,95.8983,11.2111,2.2325,66.3321,0.87201
3293,0.044025,95.6518,11.2336,1.986,66.4685,0.87537
3294,0.044125,95.6057,11.256,2.144,66.6045,0.87868
3295,0.044175,95.6433,11.2783,2.1499,66.7403,0.8819
3296,0.0442,96.1222,11.3007,2.1619,66.8765,0.88505
3297,0.04425,95.868,11.323,2.1235,67.012,0.8882
3298,0.0443,95.7433,11.3451,2.1184,67.1466,0.89134
3299,0.044325,95.7025,11.3672,2.1954,67.2809,0.89445
3300,0.0443,95.6004,11.3891,2.0718,67.4145,0.89758
3301,0.0443,96.0048,11.4108,2.0896,67.5465,0.90076
3302,0.044275,95.9457,11.4322,2.1396,67.6767,0.90398
3303,0.044275,95.8503,11.4534,2.1625,67.8054,0.90726
3304,0.044275,95.8451,11.4742,2.0321,67.9325,0.9106
3305,0.04425,95.9884,11.4948,2.1573,68.0577,0.91399
3306,0.044175,95.9567,11.5151,2.1576,68.1814,0.91743
3307,0.044075,96.0127,11.535,2.1486,68.303,0.92097
3308,0.04395,95.5887,11.5545,2.1446,68.4215,0.92465
3309,0.0438,95.6522,11.5733,2.1274,68.5364,0.92851
3310,0.04365,95.9727,11.5915,2.2558,68.6476,0.93256
3311,0.04355,95.9571,11.6091,2.2628,68.7544,0.93684
3312,0.043475,95.9588,11.6259,2.1148,68.8573,0.94132
3313,0.043375,95.7937,11.6422,2.191,68.9569,0.94592
3314,0.04325,95.8158,11.658,2.1826,69.0533,0.95065
3315,0.043175,95.7178,11.6733,2.2226,69.1463,0.95551
3316,0.043075,95.7701,11.688,2.1694,69.2361,0.9605
3317,0.043,96.0162,11.7021,2.1496,69.3227,0.96559
3318,0.0429,95.8339,11.7158,2.1821,69.4064,0.97077
3319,0.042825,95.825,11.7291,2.0994,69.4872,0.97603
3320,0.042775,95.8557,11.7418,2.1703,69.5651,0.98139
3321,0.04275,95.4993,11.7541,2.0757,69.6403,0.98677
3322,0.04275,96.1367,11.7661,2.2748,69.7137,0.99215
3323,0.0427,95.6915,11.7778,2.1607,69.7857,0.99749
3324,0.04265,96.1534,11.7893,2.2343,69.8559,1.0028
3325,0.042625,95.7813,11.8005,2.3094,69.9243,1.0081
3326,0.04265,95.8957,11.8114,2.1421,69.9912,1.0133
3327,0.042675,95.7005,11.8221,2.1752,70.0568,1.0185
3328,0.042725,96.0609,11.8327,2.1616,70.1215,1.0236
3329,0.04275,95.797,11.8433,2.1798,70.1864,1.0285
3330,0.042775,95.7785,11.8538,2.2581,70.2511,1.0333
3331,0.042775,95.8717,11.8643,2.0875,70.3151,1.038
3332,0.042775,95.9634,11.8747,2.2698,70.3788,1.0426
3333,0.042775,95.5927,11.885,2.2478,70.4419,1.0471
3334,0.042775,95.5371,11.8951,2.2176,70.5039,1.0515
3335,0.04275,95.8918,11.905,2.2455,70.5649,1.0558
3336,0.042775,95.8168,11.9148,2.1882,70.6253,1.0601
3337,0.042775,95.4644,11.9245,2.2917,70.6847,1.0644
3338,0.042825,95.9306,11.9341,2.2195,70.7432,1.0685
3339,0.042875,95.6581,11.9435,2.1789,70.8014,1.0726
3340,0.04295,95.8421,11.9531,2.1932,70.8599,1.0766
3341,0.042975,95.9567,11.9626,2.303,70.9184,1.0803
3342,0.043,95.9126,11.9721,2.2223,70.9771,1.084
3343,0.043075,95.6332,11.9818,2.206,71.0361,1.0875
3344,0.04315,95.7372,11.9914,2.2504,71.0953,1.0909
3345,0.04325,95.8972,12.001,2.2175,71.1547,1.0941
3346,0.043325,95.9434,12.0109,2.2465,71.2152,1.0972
3347,0.043375,95.8269,12.0209,2.2165,71.2767,1.1001
3348,0.043425,95.9864,12.031,2.2581,71.3386,1.1029
3349,0.0435,95.8777,12.0411,2.3102,71.4009,1.1055
3350,0.043575,95.8025,12.0513,2.2056,71.4639,1.108
3351,0.043625,95.5831,12.0617,2.2717,71.5275,1.1104
3352,0.043675,95.7536,12.0721,2.2086,71.5914,1.1127
3353,0.0437,95.8282,12.0825,2.2143,71.6557,1.1149
3354,0.043725,95.8772,12.093,2.233,71.7201,1.1171
3355,0.043725,95.6917,12.1034,2.222,71.7841,1.1192
3356,0.0437,95.6736,12.1137,2.2049,71.8476,1.1214
3357,0.043675,95.8826,12.1239,2.1567,71.9103,1.1236
3358,0.0436,95.9151,12.1338,2.1789,71.9716,1.1258
3359,0.04355,95.7021,12.1435,2.2777,72.031,1.1282
3360,0.04345,95.5736,12.1528,2.3348,72.0886,1.1306
3361,0.043375,95.7017,12.1617,2.1728,72.1438,1.1333
3362,0.043325,95.7376,12.1703,2.2195,72.1963,1.1361
3363,0.04325,95.8124,12.1784,2.2969,72.2465,1.139
3364,0.04315,95.1398,12.1862,2.2453,72.2947,1.1421
3365,0.043025,95.9678,12.1936,2.3239,72.3402,1.1453
3366,0.042875,95.4121,12.2005,2.208,72.3827,1.1487
3367,0.04275,95.5738,12.2068,2.2297,72.4219,1.1523
3368,0.04265,95.4602,12.2125,2.1489,72.4574,1.1562
3369,0.04255,95.6011,12.2177,2.1956,72.4896,1.1602
3370,0.042425,95.5137,12.2225,2.3281,72.5189,1.1644
3371,0.04235,95.819,12.2267,2.2756,72.5453,1.1688
3372,0.042275,96.0038,12.2305,2.2296,72.5687,1.1733
3373,0.04225,95.6067,12.2339,2.2771,72.5897,1.1778
3374,0.0422,95.6458,12.237,2.2215,72.6091,1.1823
3375,0.042175,95.5539,12.2399,2.2918,72.627,1.1869
3376,0.04215,95.8883,12.2425,2.1517,72.6434,1.1914
3377,0.0421,95.5637,12.245,2.3265,72.6589,1.1958
3378,0.042075,95.7552,12.2473,2.2693,72.6734,1.2002
3379,0.042,95.6241,12.2494,2.2966,72.6866,1.2045
3380,0.041975,95.7108,12.2513,2.2228,72.6983,1.2088
3381,0.041975,95.8327,12.2529,2.1875,72.7089,1.2131
3382,0.04195,95.8979,12.2545,2.1857,72.7186,1.2173
3383,0.041925,95.5502,12.2559,2.1468,72.7275,1.2214
3384,0.04195,95.597,12.2572,2.2713,72.7357,1.2254
3385,0.04195,95.6503,12.2584,2.1733,72.7435,1.2293
3386,0.041975,95.6542,12.2596,2.3347,72.7512,1.2331
3387,0.042,95.882,12.2608,2.2292,72.7588,1.2367
3388,0.042,95.6794,12.2621,2.3397,72.7667,1.2401
3389,0.042025,95.633,12.2633,2.2613,72.7747,1.2435
3390,0.042075,95.3701,12.2646,2.2033,72.7827,1.2466
3391,0.0421,95.7133,12.2659,2.2717,72.7912,1.2496
3392,0.04215,95.855,12.2674,2.3604,72.8002,1.2525
3393,0.04215,95.9293,12.2689,2.242,72.8098,1.2552
3394,0.042175,95.8979,12.2705,2.2474,72.8197,1.2577
3395,0.0422,95.6612,12.2721,2.2902,72.8298,1.2602
3396,0.042225,95.6347,12.2737,2.2963,72.8402,1.2625
3397,0.0423,96.0014,12.2754,2.2413,72.8508,1.2647
3398,0.0424,95.3174,12.2772,2.3036,72.8621,1.2668
3399,0.04255,95.9721,12.2792,2.2249,72.8747,1.2686
3400,0.04265,95.7805,12.2815,2.2593,72.8895,1.2702
3401,0.0427,95.5823,12.2843,2.3374,72.9065,1.2714
3402,0.042725,95.8376,12.2873,2.3258,72.9253,1.2725
3403,0.042725,95.6028,12.2904,2.3591,72.9449,1.2735
3404,0.042675,95.9436,12.2936,2.3076,72.9646,1.2744
3405,0.042675,96.044,12.2966,2.3178,72.9839,1.2753
3406,0.042675,96.0318,12.2996,2.2318,73.0023,1.2763
3407,0.042675,95.712,12.3024,2.297,73.0202,1.2774
3408,0.042675,95.586,12.3052,2.3074,73.0377,1.2784
3409,0.04265,95.587,12.308,2.2636,73.0548,1.2794
3410,0.04265,95.5534,12.3106,2.367,73.0712,1.2805
3411,0.04265,95.6224,12.3131,2.358,73.0871,1.2816
3412,0.042625,95.3517,12.3156,2.2526,73.1026,1.2827
3413,0.04265,95.8031,12.3179,2.2073,73.1175,1.2839
3414,0.0427,95.8345,12.3202,2.1811,73.132,1.285
3415,0.04275,95.6934,12.3226,2.2841,73.1467,1.2861
3416,0.042775,95.578,12.325,2.224,73.162,1.287
3417,0.042775,95.7253,12.3275,2.2372,73.1779,1.2879
3418,0.042725,95.6154,12.3301,2.3487,73.1938,1.2888
3419,0.04265,95.6657,12.3325,2.2237,73.2092,1.2897
3420,0.042625,95.8227,12.3348,2.2974,73.2232,1.2907
3421,0.04265,95.8308,12.3368,2.2412,73.2359,1.2918
3422,0.042725,95.5016,12.3387,2.2047,73.2479,1.2929
3423,0.042825,95.8864,12.3406,2.3477,73.2602,1.2939
3424,0.04295,95.6106,12.3428,2.3315,73.2738,1.2948
3425,0.043025,95.5023,12.3452,2.3224,73.2892,1.2955
3426,0.043125,95.2528,12.348,2.2906,73.3066,1.2959
3427,0.043225,95.463,12.351,2.2775,73.3256,1.2962
3428,0.043325,95.6992,12.3543,2.2821,73.3465,1.2963
3429,0.043425,95.5668,12.358,2.3295,73.3693,1.2962
3430,0.043475,95.3653,12.3619,2.2826,73.3938,1.2959
3431,0.0435,95.8538,12.366,2.2385,73.4198,1.2956
3432,0.043525,95.9586,12.3703,2.2363,73.4465,1.2952
3433,0.0435,95.6486,12.3746,2.3728,73.4735,1.2947
3434,0.04345,95.7406,12.3789,2.2925,73.5002,1.2944
3435,0.0434,95.9134,12.383,2.1889,73.526,1.2942
3436,0.0434,95.5953,12.3869,2.2562,73.5504,1.2941
3437,0.043375,95.5626,12.3906,2.2668,73.5736,1.2942
3438,0.043375,95.7932,12.3941,2.3201,73.596,1.2944
3439,0.04335,95.6699,12.3976,2.3785,73.6175,1.2947
3440,0.0433,95.6193,12.4009,2.3709,73.6383,1.295
3441,0.0432,95.6256,12.404,2.2861,73.658,1.2955
3442,0.043075,95.7179,12.4068,2.2756,73.6759,1.2961
3443,0.042975,95.8908,12.4093,2.32,73.6912,1.297
3444,0.042875,95.7904,12.4113,2.3324,73.7038,1.2982
3445,0.042825,95.9334,12.4128,2.3159,73.7137,1.2996
3446,0.04275,95.9225,12.414,2.2956,73.7214,1.3011
3447,0.0427,95.7608,12.4149,2.2494,73.7273,1.3028
3448,0.04265,95.6464,12.4155,2.2445,73.7314,1.3046
3449,0.0426,95.6089,12.4159,2.2889,73.734,1.3065
3450,0.042575,95.8111,12.4161,2.2514,73.7353,1.3084
3451,0.0426,95.8954,12.4161,2.2261,73.7354,1.3104
3452,0.042625,95.8038,12.416,2.3044,73.7351,1.3123
3453,0.0427,95.8269,12.4159,2.1967,73.7349,1.3142
3454,0.042775,95.5933,12.416,2.2958,73.7354,1.3159
3455,0.042875,95.5717,12.4162,2.3494,73.7371,1.3174
3456,0.04295,95.3223,12.4167,2.2912,73.7405,1.3187
3457,0.043075,95.9929,12.4175,2.248,73.7455,1.3198
3458,0.0432,95.5274,12.4186,2.2583,73.7526,1.3206
3459,0.043375,95.749,12.4201,2.2918,73.7619,1.3211
3460,0.043525,95.8904,12.422,2.2748,73.7742,1.3214
3461,0.0437,95.6801,12.4244,2.2342,73.7897,1.3213
3462,0.04385,95.3862,12.4274,2.3441,73.8085,1.3209
3463,0.043975,95.3354,12.4309,2.3557,73.8305,1.3202
3464,0.0441,95.8579,12.4348,2.2845,73.8554,1.3193
3465,0.0442,95.4649,12.4392,2.3434,73.8829,1.3181
3466,0.0443,95.6693,12.4439,2.2858,73.9125,1.3168
3467,0.044375,95.7727,12.4489,2.389,73.9441,1.3154
3468,0.044425,95.8327,12.4542,2.2375,73.9772,1.3139
3469,0.044475,95.6585,12.4596,2.2349,74.0113,1.3124
3470,0.04455,95.6858,12.4652,2.3561,74.0462,1.3108
3471,0.044575,95.6012,12.4708,2.3482,74.0819,1.3093
3472,0.044575,95.6177,12.4766,2.3081,74.1182,1.3078
3473,0.044525,95.5097,12.4824,2.3545,74.1544,1.3064
3474,0.044475,95.4953,12.488,2.409,74.1899,1.3052
3475,0.0444,95.5612,12.4934,2.2738,74.2239,1.3041
3476,0.0443,95.5156,12.4985,2.2558,74.2561,1.3033
3477,0.04415,95.6104,12.5032,2.4466,74.2861,1.3028
3478,0.044025,95.6967,12.5075,2.2771,74.313,1.3026
3479,0.04385,95.6111,12.5112,2.1679,74.3365,1.3028
3480,0.043725,95.7693,12.5144,2.3377,74.3563,1.3033
3481,0.043625,95.5802,12.5169,2.245,74.3724,1.3043
3482,0.04355,95.8491,12.5189,2.2937,74.3852,1.3055
3483,0.04345,95.4584,12.5205,2.2661,74.3955,1.3069
3484,0.043375,95.6614,12.5217,2.2938,74.4033,1.3086
3485,0.0433,95.4128,12.5225,2.3604,74.4088,1.3104
3486,0.043225,95.5113,12.5231,2.3486,74.4122,1.3123
3487,0.043125,95.4875,12.5233,2.2775,74.4137,1.3144
3488,0.043075,95.739,12.5231,2.2399,74.4131,1.3166
3489,0.043025,95.6066,12.5227,2.4382,74.4106,1.3189
3490,0.042925,95.5306,12.522,2.3299,74.4067,1.3212
3491,0.042875,95.6872,12.5211,2.2219,74.401,1.3236
3492,0.04285,95.6673,12.5199,2.3464,74.3936,1.3261
3493,0.04285,95.6108,12.5185,2.3169,74.385,1.3286
3494,0.04285,95.4708,12.517,2.2964,74.3759,1.331
3495,0.042825,95.8023,12.5155,2.3444,74.3665,1.3334
3496,0.042825,95.7126,12.5139,2.2757,74.3569,1.3356
3497,0.04285,95.7984,12.5123,2.3,74.3469,1.3379
3498,0.042825,95.9203,12.5107,2.214,74.3371,1.34
3499,0.042825,95.4786,12.5091,2.3189,74.3272,1.342
3500,0.042775,95.7404,12.5074,2.3017,74.3171,1.3439
3501,0.0427,95.4874,12.5057,2.1532,74.3065,1.3459
3502,0.04265,95.653,12.5038,2.1572,74.2948,1.3478
3503,0.042638,95.7245,12.5017,2.3541,74.2819,1.3498
3504,0.042575,95.4673,12.4995,2.2637,74.2682,1.3517
3505,0.042488,95.4876,12.4972,2.2995,74.2536,1.3537
3506,0.0424,95.7601,12.4946,2.2397,74.2377,1.3556
